datetime,drinking_water,electrical_appliances,service_water
2023-01-11 10:00:00,8.267000000000007,73624.04988333331,16728.6801666667
2023-01-11 11:00:00,8.274000000000006,103574.7666833333,13083.326333333356
2023-01-11 12:00:00,0.0,124727.78428333328,0.0
2023-01-11 13:00:00,0.0,144983.74353333327,6936.0850000000055
2023-01-11 14:00:00,0.0,148996.40759999995,8886.666333333338
2023-01-11 15:00:00,0.0,149719.34923333325,9065.806000000004
2023-01-11 16:00:00,0.0,102395.65059999998,29628.430333333366
2023-01-11 17:00:00,0.0,61926.553100000085,28456.732666666692
2023-01-11 18:00:00,1433.8120000000029,58922.32581666675,586.0920000000016
2023-01-11 19:00:00,1463.8080000000018,47605.62858333337,10279.403333333361
2023-01-11 20:00:00,0.0,44846.73605000004,10016.33433333336
2023-01-11 21:00:00,0.0,33178.15688333337,0.0
2023-01-11 22:00:00,0.0,14119.305666666682,0.0
2023-01-11 23:00:00,0.0,3725.1633833333335,0.0
2023-01-12 00:00:00,0.0,2320.1153,0.0
2023-01-12 01:00:00,0.0,6137.597083333341,0.0
2023-01-12 02:00:00,0.0,8595.080700000006,0.0
2023-01-12 03:00:00,0.0,11390.06300000001,0.0
2023-01-12 04:00:00,0.0,12804.84433333334,0.0
2023-01-12 05:00:00,0.0,18295.973950000014,479.8240000000007
2023-01-12 06:00:00,1396.317000000001,31040.866933333393,9845.06433333336
2023-01-12 07:00:00,1501.303000000001,31216.167216666712,40361.34300000005
2023-01-12 08:00:00,0.0,34102.90606666668,26600.588333333366
2023-01-12 09:00:00,0.0,64646.97313333331,16344.356500000033
2023-01-12 10:00:00,8.269000000000005,82461.04689999997,15618.634500000035
2023-01-12 11:00:00,8.272000000000006,109760.73843333332,15366.397666666693
2023-01-12 12:00:00,0.0,143760.1673666666,0.0
2023-01-12 13:00:00,0.0,131118.5032166666,8522.720333333333
2023-01-12 14:00:00,0.0,130369.00794999996,9117.307
2023-01-12 15:00:00,0.0,144275.59298333328,8433.59066666667
2023-01-12 16:00:00,0.0,97195.07848333332,28078.89200000003
2023-01-12 17:00:00,0.0,56393.072666666754,33545.3236666667
2023-01-12 18:00:00,1568.7940000000021,63188.09758333342,640.528000000001
2023-01-12 19:00:00,1628.786000000001,47730.314950000036,9595.297333333361
2023-01-12 20:00:00,0.0,43977.48368333337,11445.476333333363
2023-01-12 21:00:00,0.0,33333.46681666671,0.0
2023-01-12 22:00:00,0.0,14219.861933333344,0.0
2023-01-12 23:00:00,0.0,5214.1511333333365,0.0
2023-01-13 00:00:00,0.0,1482.6206333333334,0.0
2023-01-13 01:00:00,0.0,5217.603216666673,0.0
2023-01-13 02:00:00,0.0,9472.574850000008,0.0
2023-01-13 03:00:00,0.0,11072.564866666675,0.0
2023-01-13 04:00:00,0.0,12635.06793333334,0.0
2023-01-13 05:00:00,0.0,18112.52278333335,471.3920000000007
2023-01-13 06:00:00,1448.8100000000015,35554.94633333339,9944.947000000031
2023-01-13 07:00:00,1613.788000000002,31472.061233333377,40042.559666666726
2023-01-13 08:00:00,0.0,44459.536100000005,32212.907666666702
2023-01-13 09:00:00,0.0,57246.52193333334,16453.36666666669
2023-01-13 10:00:00,8.278000000000006,68433.0877833333,16953.847666666705
2023-01-13 11:00:00,8.263000000000007,98351.43111666662,13799.430500000026
2023-01-13 12:00:00,0.0,153018.0034499999,0.0
2023-01-13 13:00:00,0.0,140261.99534999995,6532.110000000003
2023-01-13 14:00:00,0.0,143132.32574999993,10586.841666666674
2023-01-13 15:00:00,0.0,135850.08688333328,7582.345333333336
2023-01-13 16:00:00,0.0,89222.85530000001,35658.4236666667
2023-01-13 17:00:00,0.0,63266.30516666676,24400.246666666695
2023-01-13 18:00:00,1553.7960000000048,61258.44080000009,623.912000000001
2023-01-13 19:00:00,1478.806000000001,48006.79611666671,10146.44233333336
2023-01-13 20:00:00,0.0,44334.00136666671,10602.649000000029
2023-01-13 21:00:00,0.0,32270.15351666671,0.0
2023-01-13 22:00:00,0.0,13927.435950000014,0.0
2023-01-13 23:00:00,0.0,5291.230766666669,0.0
2023-01-14 00:00:00,0.0,2382.613733333333,0.0
2023-01-14 01:00:00,0.0,6930.091800000006,0.0
2023-01-14 02:00:00,0.0,8875.07883333334,0.0
2023-01-14 03:00:00,0.0,9635.074316666676,0.0
2023-01-14 04:00:00,0.0,10987.886733333344,0.0
2023-01-14 05:00:00,0.0,16200.930733333353,431.7120000000006
2023-01-14 06:00:00,1328.8260000000028,31262.581000000064,10391.440000000031
2023-01-14 07:00:00,1531.2990000000011,28923.247566666716,40311.99166666674
2023-01-14 08:00:00,0.0,40261.82420000001,31434.76000000003
2023-01-14 09:00:00,0.0,63100.23031666665,16541.600000000028
2023-01-14 10:00:00,8.273000000000007,82155.44761666663,17081.822833333368
2023-01-14 11:00:00,8.268000000000006,109070.48708333331,13989.862166666691
2023-01-14 12:00:00,0.0,138163.1713333333,0.0
2023-01-14 13:00:00,0.0,141660.42028333325,8138.440000000003
2023-01-14 14:00:00,0.0,143272.58608333327,9876.572333333337
2023-01-14 15:00:00,0.0,127587.52273333329,7246.508999999998
2023-01-14 16:00:00,0.0,102709.18083333332,23421.70833333337
2023-01-14 17:00:00,0.0,65077.71800000009,30877.78033333336
2023-01-14 18:00:00,1613.7880000000032,59257.326066666756,605.3120000000014
2023-01-14 19:00:00,1621.287000000002,49426.866883333365,10913.522666666691
2023-01-14 20:00:00,0.0,44113.235666666704,10094.620666666693
2023-01-14 21:00:00,0.0,33712.67328333338,0.0
2023-01-14 22:00:00,0.0,14080.286433333353,0.0
2023-01-14 23:00:00,0.0,5171.740900000004,0.0
2023-01-15 00:00:00,0.0,0.0,0.0
2023-01-15 01:00:00,0.0,0.0,0.0
2023-01-15 02:00:00,0.0,0.0,0.0
2023-01-15 03:00:00,0.0,0.0,0.0
2023-01-15 04:00:00,0.0,246.47653333333304,0.0
2023-01-15 05:00:00,0.0,5137.849283333341,509.83200000000085
2023-01-15 06:00:00,1403.8160000000016,17176.623933333387,10502.288333333361
2023-01-15 07:00:00,1658.7820000000029,14228.313783333375,37615.14000000006
2023-01-15 08:00:00,0.0,2136.063133333335,26604.122000000036
2023-01-15 09:00:00,0.0,646.2251499999969,14669.52850000002
2023-01-15 10:00:00,8.269000000000005,645.1039499999972,17322.908333333377
2023-01-15 11:00:00,8.272000000000006,564.6936666666638,13562.716666666693
2023-01-15 12:00:00,0.0,590.9359999999967,0.0
2023-01-15 13:00:00,0.0,684.3468666666633,6423.30266666667
2023-01-15 14:00:00,0.0,594.0216333333299,10296.027333333337
2023-01-15 15:00:00,0.0,644.3562499999964,7655.304333333334
2023-01-15 16:00:00,0.0,3511.246449999998,35619.312666666694
2023-01-15 17:00:00,0.0,31404.80976666674,38236.541000000034
2023-01-15 18:00:00,1568.7940000000024,47235.515633333416,569.4760000000016
2023-01-15 19:00:00,1463.808000000001,34459.25795000003,10443.817666666693
2023-01-15 20:00:00,0.0,32051.98760000003,9836.442333333362
2023-01-15 21:00:00,0.0,22452.92588333337,0.0
2023-01-15 22:00:00,0.0,5582.503333333342,0.0
2023-01-15 23:00:00,0.0,337.05036666666626,0.0
2023-01-16 00:00:00,0.0,1677.6208000000006,0.0
2023-01-16 01:00:00,0.0,6600.0940000000055,0.0
2023-01-16 02:00:00,0.0,8345.082366666673,0.0
2023-01-16 03:00:00,0.0,9022.578700000005,0.0
2023-01-16 04:00:00,0.0,10147.344766666673,0.0
2023-01-16 05:00:00,0.0,16382.008800000018,446.4680000000007
2023-01-16 06:00:00,1441.3110000000024,31157.21093333339,10182.354666666692
2023-01-16 07:00:00,1486.3050000000014,34200.562516666716,32990.73500000006
2023-01-16 08:00:00,0.0,43624.77050000001,38890.66533333337
2023-01-16 09:00:00,0.0,58804.36763333332,12631.632500000023
2023-01-16 10:00:00,8.263000000000005,75429.0565833333,15550.416500000036
2023-01-16 11:00:00,8.278000000000006,123913.07259999996,12134.640000000021
2023-01-16 12:00:00,0.0,142357.83504999994,0.0
2023-01-16 13:00:00,0.0,142125.39319999996,7575.175666666674
2023-01-16 14:00:00,0.0,135686.5019166666,10484.202000000008
2023-01-16 15:00:00,0.0,135191.7825333333,9940.168000000003
2023-01-16 16:00:00,0.0,88193.54131666665,19221.998000000032
2023-01-16 17:00:00,0.0,59456.584583333424,36575.899333333364
2023-01-16 18:00:00,1553.7960000000037,62893.10510000009,589.1920000000013
2023-01-16 19:00:00,1613.7880000000039,49060.02391666671,9809.65933333336
2023-01-16 20:00:00,0.0,44824.175816666706,10026.328333333357
2023-01-16 21:00:00,0.0,33470.71620000004,0.0
2023-01-16 22:00:00,0.0,13713.37383333335,0.0
2023-01-16 23:00:00,0.0,5388.061766666668,0.0
2023-01-17 00:00:00,0.0,3110.1096166666666,0.0
2023-01-17 01:00:00,0.0,6767.592883333337,0.0
2023-01-17 02:00:00,0.0,7702.586650000004,0.0
2023-01-17 03:00:00,0.0,9555.075583333339,0.0
2023-01-17 04:00:00,0.0,10948.188950000003,0.0
2023-01-17 05:00:00,0.0,15469.74366666668,403.5640000000005
2023-01-17 06:00:00,1351.3230000000024,27770.04863333339,10139.450666666697
2023-01-17 07:00:00,1501.303000000003,35035.86270000005,36830.893000000055
2023-01-17 08:00:00,0.0,45514.440250000014,29643.92533333336
2023-01-17 09:00:00,0.0,48197.63360000001,17535.311500000033
2023-01-17 10:00:00,8.267000000000007,67332.79955,17521.498500000034
2023-01-17 11:00:00,8.274000000000006,110154.40826666662,12641.252333333357
2023-01-17 12:00:00,0.0,141285.16593333325,0.0
2023-01-17 13:00:00,0.0,148764.55004999993,6585.442333333336
2023-01-17 14:00:00,0.0,154934.74124999993,9831.567333333336
2023-01-17 15:00:00,0.0,148190.5013833333,7748.30333333334
2023-01-17 16:00:00,0.0,86336.94895,35621.69066666669
2023-01-17 17:00:00,0.0,54214.33530000008,33904.9976666667
2023-01-17 18:00:00,1658.782000000001,62843.54301666676,679.3399999999996
2023-01-17 19:00:00,1583.7920000000042,49433.19168333338,9500.998333333362
2023-01-17 20:00:00,0.0,44533.74561666671,10609.311666666692
2023-01-17 21:00:00,0.0,32648.291383333377,0.0
2023-01-17 22:00:00,0.0,14318.49436666668,0.0
2023-01-17 23:00:00,0.0,5014.562150000003,0.0
2023-01-18 00:00:00,0.0,2347.6148,0.0
2023-01-18 01:00:00,0.0,6747.593016666672,0.0
2023-01-18 02:00:00,0.0,9717.573216666671,0.0
2023-01-18 03:00:00,0.0,10287.570116666671,0.0
2023-01-18 04:00:00,0.0,11424.617716666675,0.0
2023-01-18 05:00:00,0.0,16856.911950000016,436.42400000000106
2023-01-18 06:00:00,1456.3090000000027,30906.246900000056,10152.328000000025
2023-01-18 07:00:00,1411.3150000000012,32548.67198333338,46465.2563333334
2023-01-18 08:00:00,0.0,40456.47093333334,29331.108333333366
2023-01-18 09:00:00,0.0,56211.133550000006,15466.85783333336
2023-01-18 10:00:00,8.279000000000007,82866.89264999997,15787.411000000035
2023-01-18 11:00:00,8.262000000000006,109396.41204999996,13673.630333333356
2023-01-18 12:00:00,0.0,130886.92044999995,0.0
2023-01-18 13:00:00,0.0,149924.22498333326,8082.914000000002
2023-01-18 14:00:00,0.0,144908.98086666662,10346.871666666671
2023-01-18 15:00:00,0.0,127072.09234999995,11580.254666666673
2023-01-18 16:00:00,0.0,99798.77864999998,20226.58433333336
2023-01-18 17:00:00,0.0,60084.03615000009,25996.920666666698
2023-01-18 18:00:00,1561.2950000000023,60779.506850000085,650.0760000000012
2023-01-18 19:00:00,1666.2810000000004,47971.89996666671,10350.183000000026
2023-01-18 20:00:00,0.0,45229.95463333338,10416.094333333365
